NUTS_CODE,nuts_level,country,country_en,adjective_en,nuts_1,nuts_2,nuts_3,YEAR,CDD,HDD
ES532,3,España,Spain,Spanish,Este,Illes Balears,Mallorca,1982,250.07999999999998,1197.4099999999999
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1997,264.36,757.46
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,2005,249.72,1153.29
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1985,229.57,1200.35
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1986,231.0,1132.36
ES533,3,España,Spain,Spanish,Este,Illes Balears,Menorca,1991,363.09999999999997,1137.91
ES6,1,España,Spain,Spanish,Sur,,,1992,286.88,1382.69
ES6,1,España,Spain,Spanish,Sur,,,1983,226.80000000000004,1311.5900000000001
ES6,1,España,Spain,Spanish,Sur,,,2022,563.9,921.3399999999999
ES6,1,España,Spain,Spanish,Sur,,,1995,313.02,996.72
ES6,1,España,Spain,Spanish,Sur,,,2013,367.6,1278.64
ES6,1,España,Spain,Spanish,Sur,,,2008,361.78000000000003,1197.99
ES6,1,España,Spain,Spanish,Sur,,,1987,266.13999999999993,1284.7899999999997
ES6,1,España,Spain,Spanish,Sur,,,2015,488.28,1025.6000000000001
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1985,308.34999999999997,1426.62
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1997,214.75,964.21
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1991,433.68,1478.42
ES61,2,España,Spain,Spanish,Sur,Andalucía,,2005,396.75,1387.53
ES61,2,España,Spain,Spanish,Sur,Andalucía,,1986,238.48999999999998,1540.1900000000003
ES611,3,España,Spain,Spanish,Sur,Andalucía,Almería,1979,114.38,1355.08
ES611,3,España,Spain,Spanish,Sur,Andalucía,Almería,2003,308.47,1205.3
ES611,3,España,Spain,Spanish,Sur,Andalucía,Almería,1999,212.61999999999998,1239.03
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1990,282.12,722.9699999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2019,241.67000000000002,655.52
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2014,226.77,649.7299999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1998,255.08,681.83
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,2016,431.21000000000004,589.3899999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1981,300.01,761.6399999999999
ES612,3,España,Spain,Spanish,Sur,Andalucía,Cádiz,1984,258.7,938.5699999999999
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2011,529.04,1139.37
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2021,548.98,1084.49
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2002,377.8,1155.53
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2001,460.85,1217.7199999999998
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,1982,367.21,1289.22
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2018,486.09999999999997,1410.0399999999997
ES613,3,España,Spain,Spanish,Sur,Andalucía,Córdoba,2023,711.1100000000001,1008.1100000000001
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,2007,167.53,1759.5600000000002
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,2012,319.2,1867.51
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1988,148.22,2028.3000000000002
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,2017,339.40999999999997,1567.22
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,2006,227.55,1709.67
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1980,92.84,2164.43
ES614,3,España,Spain,Spanish,Sur,Andalucía,Granada,1996,58.17,1956.25
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1981,359.11,857.33
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1998,364.72,824.7199999999999
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2014,217.88000000000002,864.6300000000001
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1990,361.28000000000003,903.04
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2019,321.71000000000004,778.36
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,1984,236.26999999999998,1128.97
ES615,3,España,Spain,Spanish,Sur,Andalucía,Huelva,2016,489.89,868.0899999999999
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,2005,435.40999999999997,1669.4499999999998
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1986,270.46,1915.61
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1985,317.28000000000003,1782.54
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1991,519.63,1803.0299999999997
ES616,3,España,Spain,Spanish,Sur,Andalucía,Jaén,1997,224.17,1210.19
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1997,98.78000000000002,906.16
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1991,228.66,1368.21
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,2005,287.9799999999999,1316.71
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1986,132.43,1351.75
ES617,3,España,Spain,Spanish,Sur,Andalucía,Málaga,1985,147.85,1298.6699999999998
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1984,358.44,1204.9999999999998
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1990,471.95,901.91
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1998,510.08,839.38
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2016,648.1299999999999,912.5
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2014,408.48,868.5400000000001
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,1981,449.25,957.51
ES618,3,España,Spain,Spanish,Sur,Andalucía,Sevilla,2019,459.03000000000003,872.38
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2022,588.21,971.0699999999999
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2008,405.84000000000003,1118.1200000000001
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,1992,222.85000000000002,1363.78
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2015,487.06,1051.6699999999998
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,1995,298.07,1013.1300000000001
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,1983,249.08,1245.9300000000003
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,1987,213.98999999999998,1307.69
ES62,2,España,Spain,Spanish,Sur,Región de Murcia,,2013,330.51,1200.31
ES620,3,España,Spain,Spanish,Sur,Región de Murcia,Murcia,2003,414.46000000000004,1224.8400000000001
ES620,3,España,Spain,Spanish,Sur,Región de Murcia,Murcia,1979,157.69,1370.8600000000001
ES620,3,España,Spain,Spanish,Sur,Región de Murcia,Murcia,1999,288.55,1251.5300000000002
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2009,311.04999999999995,471.21999999999997
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2010,273.3,384.18
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1989,183.58,463.25
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2000,167.99,399.19999999999993
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,2004,282.18,481.84999999999997
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1993,66.28999999999999,678.19
ES63,2,España,Spain,Spanish,Sur,Ciudad de Ceuta,,1994,121.70000000000002,480.63
ES630,3,España,Spain,Spanish,Sur,Ciudad de Ceuta,Ceuta,2020,269.2,309.59
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,1999,284.75,725.4000000000001
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,2003,382.35,729.5999999999999
ES64,2,España,Spain,Spanish,Sur,Ciudad de Melilla,,1979,233.25,793.85
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1993,196.3,886.0
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1994,373.54999999999995,681.5
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2004,315.45000000000005,806.1999999999999
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,1989,369.2,609.0000000000001
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2010,336.1,513.15
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2009,394.0,616.7
ES640,3,España,Spain,Spanish,Sur,Ciudad de Melilla,Melilla,2000,222.6,652.3000000000001
ES7,1,España,Spain,Spanish,Canarias,,,2023,350.8,93.41
ES7,1,España,Spain,Spanish,Canarias,,,2001,175.16,121.93
ES7,1,España,Spain,Spanish,Canarias,,,2011,91.87999999999998,116.03999999999999
ES7,1,España,Spain,Spanish,Canarias,,,2021,139.28,126.05999999999999
ES7,1,España,Spain,Spanish,Canarias,,,2018,85.94,181.31
ES7,1,España,Spain,Spanish,Canarias,,,2002,66.11000000000001,99.79
ES7,1,España,Spain,Spanish,Canarias,,,1982,45.099999999999994,195.65999999999997
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2006,119.03,198.62
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2012,250.99,229.06000000000003
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2007,134.57,150.64999999999998
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1988,114.80000000000001,200.82999999999998
ES70,2,España,Spain,Spanish,Canarias,Canarias,,2017,231.78,136.07000000000002
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1980,114.72000000000001,230.67000000000004
ES70,2,España,Spain,Spanish,Canarias,Canarias,,1996,73.38,182.25
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2017,427.47,0.18
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1988,149.61,38.82
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1996,164.35,25.009999999999998
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2006,124.18,49.9
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2012,363.76000000000005,31.240000000000002
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,1980,130.46,27.76
ES704,3,España,Spain,Spanish,Canarias,Canarias,Fuerteventura,2007,286.24,27.64
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2021,85.61,108.22999999999999
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2023,324.92,86.64
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,1982,40.6,192.37000000000003
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2001,151.04,97.71000000000001
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2018,45.800000000000004,156.24
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2011,99.53000000000002,52.699999999999996
ES705,3,España,Spain,Spanish,Canarias,Canarias,Gran Canaria,2002,48.39000000000001,43.8
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1994,84.35,67.89
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2000,25.560000000000002,39.07
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2004,456.45000000000005,7.5600000000000005
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2010,51.959999999999994,0.0
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1993,23.98,91.53999999999999
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,2009,176.57,86.5
ES706,3,España,Spain,Spanish,Canarias,Canarias,La Gomera,1989,126.96000000000001,30.910000000000004
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,1992,39.080000000000005,333.63
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,1995,154.1,201.97
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2008,12.46,199.70000000000002
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,1983,97.88999999999999,309.10999999999996
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2013,25.080000000000002,24.94
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,1987,84.16,169.52
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2015,42.699999999999996,295.42
ES707,3,España,Spain,Spanish,Canarias,Canarias,La Palma,2022,47.26,31.810000000000002
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,1979,35.14,88.58
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,1999,107.46000000000001,170.54000000000002
ES708,3,España,Spain,Spanish,Canarias,Canarias,Lanzarote,2003,282.14,68.94
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2011,39.32,273.38
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2023,292.60999999999996,213.57999999999998
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,1982,41.47,399.54999999999995
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2021,146.32,312.1
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2018,68.72,425.12000000000006
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2001,153.99,279.58
ES709,3,España,Spain,Spanish,Canarias,Canarias,Tenerife,2002,22.939999999999998,259.52
ES,0,España,Spain,Spanish,,,,1998,207.44,1777.5000000000005
ES,0,España,Spain,Spanish,,,,1984,115.74999999999999,2165.1099999999997
ES,0,España,Spain,Spanish,,,,1981,149.91,1877.2800000000002
ES,0,España,Spain,Spanish,,,,2014,178.24,1554.3600000000001
ES,0,España,Spain,Spanish,,,,1990,205.34000000000003,1797.7600000000002
ES,0,España,Spain,Spanish,,,,2016,281.51,1724.7700000000002
ES,0,España,Spain,Spanish,,,,2019,247.65,1670.7199999999998
ES1,1,España,Spain,Spanish,Noroeste,,,1999,8.69,1891.0300000000002
ES1,1,España,Spain,Spanish,Noroeste,,,1979,6.46,2189.81
ES1,1,España,Spain,Spanish,Noroeste,,,2003,51.64,1825.73
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,2003,63.099999999999994,1795.7300000000002
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,1979,9.81,2127.6
ES11,2,España,Spain,Spanish,Noroeste,Galicia,,1999,12.49,1823.6499999999999
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,1979,10.370000000000001,1762.0899999999997
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,2003,45.239999999999995,1481.4899999999998
ES111,3,España,Spain,Spanish,Noroeste,Galicia,A Coruña,1999,8.28,1492.14
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,1982,4.52,2181.64
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2001,6.119999999999999,2090.75
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2002,0.0,1997.8199999999997
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2021,4.33,1936.77
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2023,25.01,1648.7499999999995
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2018,22.15,1987.56
ES112,3,España,Spain,Spanish,Noroeste,Galicia,Lugo,2011,13.98,1585.79
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1984,5.49,2472.21
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1998,62.24,1978.1599999999999
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2014,16.59,1885.63
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1990,90.68999999999998,2021.2000000000003
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2016,64.94,2118.69
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,1981,35.97,2304.68
ES113,3,España,Spain,Spanish,Noroeste,Galicia,Ourense,2019,30.590000000000003,2100.12
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2015,17.759999999999998,1332.8000000000002
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2008,9.52,1585.58
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2013,70.2,1630.7799999999997
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,1992,14.92,1619.86
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,1983,12.76,1551.6999999999998
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,1987,43.709999999999994,1447.73
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,2022,85.27000000000001,1219.8600000000001
ES114,3,España,Spain,Spanish,Noroeste,Galicia,Pontevedra,1995,42.92,1195.8700000000001
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,1983,3.77,2193.65
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,1992,0.83,2205.23
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2013,1.05,2148.9799999999996
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2015,1.84,1729.76
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2022,25.23,1642.3799999999999
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,2008,0.0,2070.9799999999996
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,1987,7.87,2134.7499999999995
ES12,2,España,Spain,Spanish,Noroeste,Principado de Asturias,,1995,4.49,1827.3099999999997
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2010,1.14,2161.59
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2004,1.1600000000000001,2062.69
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1993,5.0200000000000005,2170.32
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1989,2.82,1868.78
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,1994,2.1,1915.77
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2009,1.4,1995.11
ES120,3,España,Spain,Spanish,Noroeste,Principado de Asturias,Asturias,2000,7.5600000000000005,2042.1799999999998
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2012,15.4,2125.09
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2006,20.73,1851.23
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2017,10.34,1917.7399999999998
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,2007,4.57,2158.28
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1980,1.6400000000000001,2325.84
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1988,8.42,1985.2499999999998
ES13,2,España,Spain,Spanish,Noroeste,Cantabria,,1996,2.42,2005.6699999999996
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1990,44.93000000000001,1808.33
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1984,2.08,2341.36
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1998,12.36,1934.37
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,2016,13.07,1958.2999999999995
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,1981,3.62,2064.9300000000003
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,2019,16.169999999999998,1963.92
ES130,3,España,Spain,Spanish,Noroeste,Cantabria,Cantabria,2014,9.88,1792.8700000000001
ES2,1,España,Spain,Spanish,Noreste,,,1979,58.28,2410.6
ES2,1,España,Spain,Spanish,Noreste,,,1999,87.35,2244.2900000000004
ES2,1,España,Spain,Spanish,Noreste,,,2003,222.32,2042.7199999999998
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,1992,44.34,2066.5499999999997
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,2013,34.02,2058.75
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,2022,119.06,1561.29
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,1995,31.889999999999997,1673.9899999999998
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,1983,34.04,1963.7199999999998
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,2008,12.21,1958.56
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,2015,52.67999999999999,1673.43
ES21,2,España,Spain,Spanish,Noreste,País Vasco,,1987,47.62,2028.4399999999996
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,2013,39.5,2325.6
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,2022,116.60000000000001,1867.6999999999998
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,1987,43.7,2432.6100000000006
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,2008,14.61,2285.14
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,1992,50.36,2414.04
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,2015,70.77000000000001,1987.6
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,1995,35.56,1983.14
ES211,3,España,Spain,Spanish,Noreste,País Vasco,Araba/Álava,1983,25.380000000000003,2371.04
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,2016,57.629999999999995,1665.61
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,2019,47.65,1651.41
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1981,21.29,1823.2199999999998
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1984,22.97,2054.69
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1990,72.39,1564.9099999999999
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,2014,10.850000000000001,1447.33
ES212,3,España,Spain,Spanish,Noreste,País Vasco,Gipuzkoa,1998,40.22,1630.6199999999997
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2021,21.7,1541.4800000000002
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2023,83.16,1273.1100000000001
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2001,52.739999999999995,1599.6000000000001
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2002,6.76,1338.33
ES213,3,España,Spain,Spanish,Noreste,País Vasco,Bizkaia,2018,16.8,1578.7399999999998
